,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Category,Sub-Category,Sales,Month,Year
4585,US-2018-163790,2018-02-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,California,Office Supplies,Art,8.8,February,2018
4586,US-2018-163790,2018-02-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,California,Office Supplies,Binders,590.352,February,2018
4587,US-2018-163790,2018-02-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,California,Office Supplies,Fasteners,5.58,February,2018
4588,US-2018-163790,2018-02-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,California,Furniture,Furnishings,25.02,February,2018
4589,US-2018-163790,2018-02-11,Second Class,NL-18310,Nancy Lomonaco,Home Office,California,Office Supplies,Storage,452.55,February,2018
4590,CA-2017-129868,2017-12-26,Standard Class,MC-18130,Mike Caudle,Corporate,California,Office Supplies,Supplies,17.76,December,2017
4591,CA-2017-129868,2017-12-26,Standard Class,MC-18130,Mike Caudle,Corporate,California,Technology,Phones,302.384,December,2017
4592,CA-2017-129868,2017-12-26,Standard Class,MC-18130,Mike Caudle,Corporate,California,Furniture,Chairs,146.352,December,2017
4593,CA-2017-129868,2017-12-26,Standard Class,MC-18130,Mike Caudle,Corporate,California,Office Supplies,Appliances,7.9,December,2017
4594,CA-2017-129868,2017-12-26,Standard Class,MC-18130,Mike Caudle,Corporate,California,Furniture,Tables,902.712,December,2017
4595,CA-2017-129868,2017-12-26,Standard Class,MC-18130,Mike Caudle,Corporate,California,Office Supplies,Art,53.97,December,2017
4596,CA-2017-140564,2017-05-12,Second Class,TC-21475,Tony Chapman,Home Office,District of Columbia,Office Supplies,Art,33.92,May,2017
4597,US-2018-169502,2018-08-28,Standard Class,MG-17650,Matthew Grinstein,Home Office,Wisconsin,Office Supplies,Supplies,21.81,August,2018
4598,US-2018-169502,2018-08-28,Standard Class,MG-17650,Matthew Grinstein,Home Office,Wisconsin,Office Supplies,Appliances,91.6,August,2018
4599,CA-2016-146948,2016-07-16,Standard Class,MG-17890,Michael Granlund,Home Office,Maryland,Furniture,Chairs,150.98,July,2016
4600,CA-2016-146948,2016-07-16,Standard Class,MG-17890,Michael Granlund,Home Office,Maryland,Office Supplies,Envelopes,137.25,July,2016
4601,CA-2016-146948,2016-07-16,Standard Class,MG-17890,Michael Granlund,Home Office,Maryland,Office Supplies,Fasteners,11.52,July,2016
4602,US-2016-113327,2016-05-26,Second Class,BF-11170,Ben Ferrer,Home Office,North Carolina,Office Supplies,Paper,18.272,May,2016
4603,US-2016-113327,2016-05-26,Second Class,BF-11170,Ben Ferrer,Home Office,North Carolina,Office Supplies,Paper,153.728,May,2016
4604,US-2016-113327,2016-05-26,Second Class,BF-11170,Ben Ferrer,Home Office,North Carolina,Office Supplies,Envelopes,12.224,May,2016
4605,US-2016-113327,2016-05-26,Second Class,BF-11170,Ben Ferrer,Home Office,North Carolina,Technology,Accessories,167.944,May,2016
4606,CA-2016-135020,2016-05-28,Standard Class,MS-17770,Maxwell Schwartz,Consumer,New York,Technology,Phones,45.99,May,2016
4607,CA-2016-135020,2016-05-28,Standard Class,MS-17770,Maxwell Schwartz,Consumer,New York,Office Supplies,Storage,535.41,May,2016
4608,CA-2016-135020,2016-05-28,Standard Class,MS-17770,Maxwell Schwartz,Consumer,New York,Office Supplies,Binders,6.096,May,2016
4609,CA-2016-135020,2016-05-28,Standard Class,MS-17770,Maxwell Schwartz,Consumer,New York,Office Supplies,Paper,45.36,May,2016
4610,US-2018-141852,2018-09-11,Standard Class,JE-15745,Joel Eaton,Consumer,California,Furniture,Furnishings,47.12,September,2018
4611,CA-2017-109407,2017-01-24,Second Class,HG-14965,Henry Goldwyn,Corporate,Mississippi,Office Supplies,Binders,31.36,January,2017
4612,US-2017-165953,2017-12-31,Standard Class,EP-13915,Emily Phan,Consumer,Florida,Office Supplies,Art,47.616,December,2017
4613,US-2017-165953,2017-12-31,Standard Class,EP-13915,Emily Phan,Consumer,Florida,Office Supplies,Paper,23.48,December,2017
4614,CA-2017-144540,2017-05-09,Standard Class,GH-14410,Gary Hansen,Home Office,Texas,Office Supplies,Appliances,62.79,May,2017
4615,CA-2017-144540,2017-05-09,Standard Class,GH-14410,Gary Hansen,Home Office,Texas,Office Supplies,Fasteners,28.44,May,2017
4616,CA-2016-159863,2016-04-09,Second Class,DS-13180,David Smith,Corporate,Texas,Technology,Accessories,134.376,April,2016
4617,CA-2016-117800,2016-09-21,Standard Class,TH-21550,Tracy Hopkins,Home Office,Massachusetts,Technology,Phones,589.9,September,2016
4618,CA-2016-117800,2016-09-21,Standard Class,TH-21550,Tracy Hopkins,Home Office,Massachusetts,Furniture,Chairs,542.94,September,2016
4619,CA-2018-145219,2018-12-24,First Class,RM-19675,Robert Marley,Home Office,California,Technology,Copiers,2879.952,December,2018
4620,CA-2018-145219,2018-12-24,First Class,RM-19675,Robert Marley,Home Office,California,Office Supplies,Binders,90.48,December,2018
4621,CA-2016-161214,2016-05-10,Second Class,SF-20965,Sylvia Foulston,Corporate,Delaware,Office Supplies,Storage,77.55,May,2016
4622,CA-2018-147228,2018-09-09,Standard Class,SO-20335,Sean O'Donnell,Consumer,Tennessee,Office Supplies,Supplies,8.832,September,2018
4623,CA-2018-147228,2018-09-09,Standard Class,SO-20335,Sean O'Donnell,Consumer,Tennessee,Office Supplies,Paper,177.536,September,2018
4624,CA-2018-147228,2018-09-09,Standard Class,SO-20335,Sean O'Donnell,Consumer,Tennessee,Office Supplies,Storage,258.48,September,2018
4625,CA-2018-147228,2018-09-09,Standard Class,SO-20335,Sean O'Donnell,Consumer,Tennessee,Furniture,Furnishings,14.136,September,2018
4626,CA-2017-101336,2017-11-13,Standard Class,CK-12760,Cyma Kinney,Corporate,New York,Office Supplies,Storage,77.55,November,2017
4627,CA-2017-101336,2017-11-13,Standard Class,CK-12760,Cyma Kinney,Corporate,New York,Office Supplies,Storage,24.88,November,2017
4628,CA-2017-101336,2017-11-13,Standard Class,CK-12760,Cyma Kinney,Corporate,New York,Office Supplies,Art,140.75,November,2017
4629,CA-2017-101336,2017-11-13,Standard Class,CK-12760,Cyma Kinney,Corporate,New York,Office Supplies,Storage,36.63,November,2017
4630,US-2016-126235,2016-10-15,Same Day,GA-14725,Guy Armstrong,Consumer,Michigan,Furniture,Furnishings,17.14,October,2016
4631,CA-2018-168396,2018-03-08,Second Class,BD-11725,Bruce Degenhardt,Consumer,California,Office Supplies,Labels,51.75,March,2018
4632,CA-2018-168396,2018-03-08,Second Class,BD-11725,Bruce Degenhardt,Consumer,California,Furniture,Furnishings,123.96,March,2018
4633,CA-2016-130456,2016-08-21,Standard Class,DS-13180,David Smith,Corporate,California,Furniture,Bookcases,586.398,August,2016
4634,CA-2016-130456,2016-08-21,Standard Class,DS-13180,David Smith,Corporate,California,Office Supplies,Storage,80.98,August,2016
4635,CA-2018-116288,2018-12-03,Standard Class,BS-11380,Bill Stewart,Corporate,California,Office Supplies,Storage,242.94,December,2018
4636,CA-2018-168228,2018-04-27,First Class,AP-10915,Arthur Prichep,Consumer,California,Office Supplies,Art,123.92,April,2018
4637,CA-2018-168228,2018-04-27,First Class,AP-10915,Arthur Prichep,Consumer,California,Office Supplies,Art,12.39,April,2018
4638,CA-2018-168228,2018-04-27,First Class,AP-10915,Arthur Prichep,Consumer,California,Office Supplies,Art,47.3,April,2018
4639,CA-2017-102162,2017-11-09,Standard Class,JF-15565,Jill Fjeld,Consumer,Virginia,Technology,Copiers,1599.92,November,2017
4640,CA-2017-102162,2017-11-09,Standard Class,JF-15565,Jill Fjeld,Consumer,Virginia,Office Supplies,Envelopes,11.09,November,2017
4641,CA-2018-130141,2018-10-22,Second Class,HA-14905,Helen Abelman,Consumer,Colorado,Office Supplies,Binders,3.168,October,2018
4642,CA-2018-130141,2018-10-22,Second Class,HA-14905,Helen Abelman,Consumer,Colorado,Furniture,Chairs,579.136,October,2018
4643,CA-2016-147501,2016-02-08,Standard Class,Co-12640,Corey-Lock,Consumer,Washington,Office Supplies,Binders,6.368,February,2016
4644,CA-2016-147501,2016-02-08,Standard Class,Co-12640,Corey-Lock,Consumer,Washington,Technology,Machines,558.4,February,2016
4645,CA-2017-143910,2017-12-08,Standard Class,BC-11125,Becky Castell,Home Office,New York,Furniture,Chairs,145.764,December,2017
4646,CA-2015-146885,2015-05-30,Standard Class,EB-13840,Ellis Ballard,Corporate,Virginia,Office Supplies,Paper,13.62,May,2015
4647,CA-2017-139556,2017-04-26,Standard Class,DB-13360,Dennis Bolton,Home Office,New York,Furniture,Chairs,434.646,April,2017
4648,CA-2018-129357,2018-05-14,Standard Class,KB-16585,Ken Black,Corporate,Washington,Office Supplies,Paper,440.19,May,2018
4649,CA-2018-129357,2018-05-14,Standard Class,KB-16585,Ken Black,Corporate,Washington,Office Supplies,Supplies,64.4,May,2018
4650,CA-2018-150987,2018-08-04,Standard Class,AH-10120,Adrian Hane,Home Office,California,Office Supplies,Paper,244.55,August,2018
4651,CA-2018-150987,2018-08-04,Standard Class,AH-10120,Adrian Hane,Home Office,California,Office Supplies,Paper,195.76,August,2018
4652,CA-2018-132647,2018-02-17,Standard Class,GH-14410,Gary Hansen,Home Office,New Jersey,Office Supplies,Paper,11.76,February,2018
4653,CA-2018-132647,2018-02-17,Standard Class,GH-14410,Gary Hansen,Home Office,New Jersey,Office Supplies,Storage,166.45,February,2018
4654,CA-2018-159107,2018-06-24,Second Class,KT-16480,Kean Thornton,Consumer,California,Office Supplies,Fasteners,2.88,June,2018
4655,CA-2015-160738,2015-05-05,Standard Class,KH-16330,Katharine Harms,Corporate,Illinois,Office Supplies,Storage,45.248,May,2015
4656,CA-2016-112130,2016-03-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,Pennsylvania,Office Supplies,Art,59.904,March,2016
4657,CA-2016-112130,2016-03-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,Pennsylvania,Office Supplies,Appliances,23.696,March,2016
4658,CA-2016-112130,2016-03-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,Pennsylvania,Office Supplies,Paper,7.968,March,2016
4659,CA-2016-112130,2016-03-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,Pennsylvania,Office Supplies,Appliances,18.2,March,2016
4660,CA-2016-112130,2016-03-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,Pennsylvania,Technology,Accessories,27.552,March,2016
4661,CA-2016-112130,2016-03-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,Pennsylvania,Furniture,Chairs,844.116,March,2016
4662,CA-2016-112130,2016-03-05,Standard Class,SV-20785,Stewart Visinsky,Consumer,Pennsylvania,Office Supplies,Storage,76.752,March,2016
4663,CA-2017-111409,2017-09-18,Standard Class,PO-18850,Patrick O'Brill,Consumer,Florida,Office Supplies,Labels,3.0,September,2017
4664,CA-2017-116232,2017-09-22,Standard Class,AC-10450,Amy Cox,Consumer,Florida,Office Supplies,Binders,7.506,September,2017
4665,CA-2017-116232,2017-09-22,Standard Class,AC-10450,Amy Cox,Consumer,Florida,Office Supplies,Labels,16.56,September,2017
4666,CA-2017-116547,2017-10-01,Standard Class,KB-16585,Ken Black,Corporate,Washington,Furniture,Furnishings,79.92,October,2017
4667,CA-2017-116547,2017-10-01,Standard Class,KB-16585,Ken Black,Corporate,Washington,Technology,Accessories,69.98,October,2017
4668,US-2018-133200,2018-06-05,Standard Class,DB-13555,Dorothy Badders,Corporate,Texas,Office Supplies,Binders,11.06,June,2018
4669,US-2018-133200,2018-06-05,Standard Class,DB-13555,Dorothy Badders,Corporate,Texas,Furniture,Bookcases,623.4648,June,2018
4670,US-2018-133200,2018-06-05,Standard Class,DB-13555,Dorothy Badders,Corporate,Texas,Office Supplies,Storage,772.68,June,2018
4671,CA-2017-133550,2017-07-31,Standard Class,KL-16645,Ken Lonsdale,Consumer,Michigan,Office Supplies,Appliances,283.14,July,2017
4672,CA-2017-133550,2017-07-31,Standard Class,KL-16645,Ken Lonsdale,Consumer,Michigan,Technology,Phones,635.96,July,2017
4673,CA-2017-133550,2017-07-31,Standard Class,KL-16645,Ken Lonsdale,Consumer,Michigan,Technology,Phones,118.99,July,2017
4674,CA-2017-133550,2017-07-31,Standard Class,KL-16645,Ken Lonsdale,Consumer,Michigan,Furniture,Furnishings,272.94,July,2017
4675,CA-2018-139416,2018-03-27,Second Class,AG-10270,Alejandro Grove,Consumer,Pennsylvania,Furniture,Furnishings,15.008,March,2018
4676,CA-2015-114510,2015-03-14,Standard Class,JF-15295,Jason Fortune-,Consumer,Utah,Office Supplies,Binders,33.088,March,2015
4677,CA-2015-114510,2015-03-14,Standard Class,JF-15295,Jason Fortune-,Consumer,Utah,Office Supplies,Storage,80.98,March,2015
4678,CA-2015-114510,2015-03-14,Standard Class,JF-15295,Jason Fortune-,Consumer,Utah,Technology,Accessories,82.8,March,2015
4679,CA-2015-114510,2015-03-14,Standard Class,JF-15295,Jason Fortune-,Consumer,Utah,Office Supplies,Storage,21.36,March,2015
4680,CA-2015-114510,2015-03-14,Standard Class,JF-15295,Jason Fortune-,Consumer,Utah,Office Supplies,Binders,62.048,March,2015
4681,CA-2017-169215,2017-07-14,Second Class,RE-19450,Richard Eichhorn,Consumer,New York,Office Supplies,Fasteners,29.61,July,2017
4682,CA-2017-127698,2017-01-12,Same Day,MV-18190,Mike Vittorini,Consumer,North Carolina,Technology,Phones,863.928,January,2017
4683,CA-2017-159912,2017-08-29,Standard Class,GB-14530,George Bell,Corporate,Pennsylvania,Furniture,Tables,241.92,August,2017
4684,CA-2017-159912,2017-08-29,Standard Class,GB-14530,George Bell,Corporate,Pennsylvania,Furniture,Bookcases,163.88,August,2017
4685,CA-2017-159912,2017-08-29,Standard Class,GB-14530,George Bell,Corporate,Pennsylvania,Office Supplies,Binders,3.486,August,2017
4686,CA-2017-159912,2017-08-29,Standard Class,GB-14530,George Bell,Corporate,Pennsylvania,Office Supplies,Fasteners,10.584,August,2017
4687,CA-2017-101987,2017-06-24,Standard Class,HL-15040,Hunter Lopez,Consumer,Indiana,Technology,Phones,440.91,June,2017
4688,US-2018-154851,2018-03-30,Standard Class,BP-11155,Becky Pak,Consumer,Pennsylvania,Office Supplies,Binders,5.715,March,2018
4689,CA-2015-138681,2015-12-20,First Class,CT-11995,Carol Triggs,Consumer,Arizona,Furniture,Furnishings,51.968,December,2015
4690,CA-2015-138681,2015-12-20,First Class,CT-11995,Carol Triggs,Consumer,Arizona,Technology,Accessories,71.976,December,2015
4691,CA-2015-138681,2015-12-20,First Class,CT-11995,Carol Triggs,Consumer,Arizona,Furniture,Chairs,242.352,December,2015
4692,CA-2015-138681,2015-12-20,First Class,CT-11995,Carol Triggs,Consumer,Arizona,Office Supplies,Paper,221.92,December,2015
4693,CA-2015-138681,2015-12-20,First Class,CT-11995,Carol Triggs,Consumer,Arizona,Office Supplies,Paper,8.448,December,2015
4694,US-2016-138121,2016-12-17,Same Day,JL-15835,John Lee,Consumer,Michigan,Office Supplies,Binders,29.52,December,2016
4695,US-2016-138121,2016-12-17,Same Day,JL-15835,John Lee,Consumer,Michigan,Furniture,Chairs,302.94,December,2016
4696,US-2016-138121,2016-12-17,Same Day,JL-15835,John Lee,Consumer,Michigan,Furniture,Chairs,142.36,December,2016
4697,US-2016-138121,2016-12-17,Same Day,JL-15835,John Lee,Consumer,Michigan,Furniture,Chairs,546.66,December,2016
4698,US-2016-138121,2016-12-17,Same Day,JL-15835,John Lee,Consumer,Michigan,Furniture,Furnishings,212.13,December,2016
4699,CA-2018-140298,2018-11-05,Standard Class,JK-16120,Julie Kriz,Home Office,Texas,Office Supplies,Art,5.248,November,2018
4700,CA-2018-140298,2018-11-05,Standard Class,JK-16120,Julie Kriz,Home Office,Texas,Office Supplies,Storage,74.416,November,2018
4701,CA-2018-140298,2018-11-05,Standard Class,JK-16120,Julie Kriz,Home Office,Texas,Office Supplies,Paper,6.848,November,2018
4702,CA-2018-140298,2018-11-05,Standard Class,JK-16120,Julie Kriz,Home Office,Texas,Furniture,Furnishings,7.996,November,2018
4703,CA-2017-166240,2017-06-24,Standard Class,DH-13075,Dave Hallsten,Corporate,Texas,Office Supplies,Appliances,8.712,June,2017
4704,CA-2017-158435,2017-05-17,First Class,AG-10900,Arthur Gainer,Consumer,Connecticut,Office Supplies,Supplies,65.17,May,2017
4705,CA-2017-158435,2017-05-17,First Class,AG-10900,Arthur Gainer,Consumer,Connecticut,Office Supplies,Labels,14.62,May,2017
4706,CA-2017-158435,2017-05-17,First Class,AG-10900,Arthur Gainer,Consumer,Connecticut,Furniture,Furnishings,173.24,May,2017
4707,CA-2018-138149,2018-06-29,First Class,WB-21850,William Brown,Consumer,California,Office Supplies,Binders,895.92,June,2018
4708,CA-2018-138149,2018-06-29,First Class,WB-21850,William Brown,Consumer,California,Office Supplies,Storage,130.71,June,2018
4709,CA-2018-138149,2018-06-29,First Class,WB-21850,William Brown,Consumer,California,Office Supplies,Art,11.68,June,2018
4710,CA-2018-138149,2018-06-29,First Class,WB-21850,William Brown,Consumer,California,Technology,Accessories,62.31,June,2018
4711,CA-2015-112403,2015-03-31,Same Day,JO-15280,Jas O'Carroll,Consumer,Pennsylvania,Office Supplies,Binders,0.852,March,2015
4712,CA-2015-108273,2015-12-16,Standard Class,EJ-13720,Ed Jacobs,Consumer,Texas,Office Supplies,Paper,36.288,December,2015
4713,CA-2015-108273,2015-12-16,Standard Class,EJ-13720,Ed Jacobs,Consumer,Texas,Furniture,Furnishings,56.568,December,2015
4714,CA-2018-121643,2018-05-18,First Class,AB-10105,Adrian Barton,Consumer,Oregon,Technology,Phones,344.704,May,2018
4715,US-2016-122910,2016-12-05,Standard Class,LT-16765,Larry Tron,Consumer,Colorado,Technology,Phones,201.584,December,2016
4716,CA-2018-143126,2018-03-12,Second Class,CM-12655,Corinna Mitchell,Home Office,Washington,Furniture,Tables,521.96,March,2018
4717,CA-2016-129042,2016-12-12,Standard Class,EM-13960,Eric Murdock,Consumer,Maryland,Office Supplies,Art,8.22,December,2016
4718,CA-2016-109736,2016-10-10,First Class,DJ-13420,Denny Joy,Corporate,California,Office Supplies,Paper,45.36,October,2016
4719,CA-2016-142601,2016-04-18,Second Class,DE-13255,Deanra Eno,Home Office,California,Office Supplies,Storage,947.17,April,2016
4720,CA-2016-142601,2016-04-18,Second Class,DE-13255,Deanra Eno,Home Office,California,Office Supplies,Paper,61.96,April,2016
4721,CA-2015-106229,2015-07-06,Second Class,NR-18550,Nick Radford,Consumer,Illinois,Furniture,Tables,268.935,July,2015
4722,US-2018-135230,2018-01-09,Standard Class,CK-12325,Christine Kargatis,Home Office,Washington,Office Supplies,Art,7.58,January,2018
4723,CA-2017-159653,2017-05-22,Same Day,JF-15490,Jeremy Farry,Consumer,Georgia,Office Supplies,Labels,14.73,May,2017
4724,CA-2017-131968,2017-11-11,Standard Class,LB-16795,Laurel Beltran,Home Office,Florida,Office Supplies,Binders,9.888,November,2017
4725,CA-2017-131968,2017-11-11,Standard Class,LB-16795,Laurel Beltran,Home Office,Florida,Office Supplies,Appliances,671.544,November,2017
4726,CA-2015-119151,2015-11-25,Second Class,MP-18175,Mike Pelletier,Home Office,New York,Office Supplies,Storage,1117.92,November,2015
4727,CA-2015-119151,2015-11-25,Second Class,MP-18175,Mike Pelletier,Home Office,New York,Furniture,Bookcases,275.952,November,2015
4728,CA-2015-123323,2015-07-11,Standard Class,LH-16900,Lena Hernandez,Consumer,California,Office Supplies,Binders,123.144,July,2015
4729,CA-2017-124681,2017-07-18,Second Class,SV-20935,Susan Vittorini,Consumer,Texas,Technology,Accessories,15.576,July,2017
4730,US-2016-103996,2016-03-29,Second Class,RB-19435,Richard Bierner,Consumer,California,Office Supplies,Paper,212.64,March,2016
4731,US-2016-103996,2016-03-29,Second Class,RB-19435,Richard Bierner,Consumer,California,Office Supplies,Paper,9.87,March,2016
